imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
4,HARRIS,AKAZE,7.79002,9.85438,26,6,14,17.6444,0.793453
5,HARRIS,AKAZE,14.2106,11.3382,43,6,17,25.5488,0.665392
6,HARRIS,AKAZE,7.273,9.82419,18,6,14,17.0972,0.818848
7,HARRIS,AKAZE,8.69525,9.91727,31,6,11,18.6125,0.591
8,HARRIS,AKAZE,8.15604,9.83389,26,6,20,17.9899,1.11173
9,HARRIS,AKAZE,10.2658,10.4963,34,6,19,20.7621,0.91513

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,SHITOMASI,AKAZE,7.70182,11.0752,125,4,NA,18.777,
1,SHITOMASI,AKAZE,7.53547,10.1872,118,4,73,17.7227,4.11902
2,SHITOMASI,AKAZE,7.59343,10.7575,123,4,70,18.3509,3.81452
3,SHITOMASI,AKAZE,7.61059,10.2468,120,4,65,17.8574,3.63996
4,SHITOMASI,AKAZE,9.24144,11.8211,120,4,72,21.0625,3.4184
5,SHITOMASI,AKAZE,7.70147,10.3008,113,4,62,18.0022,3.44401
6,SHITOMASI,AKAZE,7.72605,9.95232,114,4,62,17.6784,3.50711
7,SHITOMASI,AKAZE,7.52297,10.5762,123,4,74,18.0992,4.08858
8,SHITOMASI,AKAZE,7.58126,9.91966,111,4,73,17.5009,4.17121
9,SHITOMASI,AKAZE,8.16284,10.1558,112,4,71,18.3187,3.87583

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,SIFT,AKAZE,74.0448,63.5828,138,4.98471,NA,137.628,
1,SIFT,AKAZE,75.7357,59.5112,132,5.0898,45,135.247,0.332725
2,SIFT,AKAZE,72.6652,60.0111,124,4.93927,48,132.676,0.361783
3,SIFT,AKAZE,73.4093,59.2479,137,4.73122,53,132.657,0.399526
4,SIFT,AKAZE,75.8506,61.1127,134,4.71959,57,136.963,0.41617
5,SIFT,AKAZE,61.2157,60.3918,140,4.68397,53,121.608,0.435828
6,SIFT,AKAZE,61.6249,59.4201,137,5.40797,45,121.045,0.371763
7,SIFT,AKAZE,61.6425,66.7089,148,4.62187,42,128.351,0.327227
8,SIFT,AKAZE,62.9282,60.4482,159,5.51997,64,123.376,0.518738
9,SIFT,AKAZE,64.2287,60.2826,137,5.6251,62,124.511,0.497947

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,FAST,AKAZE,0.589076,13.6171,149,7,NA,14.2062,
1,FAST,AKAZE,0.572928,14.6165,152,7,82,15.1895,5.39848
2,FAST,AKAZE,0.569953,12.6853,150,7,84,13.2552,6.33712
3,FAST,AKAZE,0.5693,13.1101,155,7,67,13.6794,4.89789
4,FAST,AKAZE,0.573517,12.7605,149,7,81,13.334,6.0747
5,FAST,AKAZE,0.564438,13.1879,149,7,70,13.7523,5.09005
6,FAST,AKAZE,0.569577,13.3787,156,7,83,13.9482,5.95057
7,FAST,AKAZE,0.56968,13.1805,150,7,90,13.7502,6.54537
8,FAST,AKAZE,0.573229,13.4245,138,7,86,13.9977,6.14385
9,FAST,AKAZE,0.571334,12.8148,143,7,86,13.3862,6.42454

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,BRISK,AKAZE,27.9876,24.7015,264,21.5492,NA,52.689,
1,BRISK,AKAZE,31.504,23.9131,282,21.7853,71,55.4171,1.28119
2,BRISK,AKAZE,27.8739,23.8419,282,21.6509,75,51.7158,1.45023
3,BRISK,AKAZE,27.7692,24.4238,277,20.3583,66,52.193,1.26454
4,BRISK,AKAZE,28.2867,24.8322,297,22.5911,60,53.1189,1.12954
5,BRISK,AKAZE,27.794,26.7281,279,22.9442,48,54.5221,0.880377
6,BRISK,AKAZE,27.78,24.9488,289,21.8014,82,52.7288,1.55513
7,BRISK,AKAZE,28.6298,24.0461,272,22.1472,69,52.6759,1.3099
8,BRISK,AKAZE,28.0024,24.1576,266,22.5558,66,52.16,1.26534
9,BRISK,AKAZE,28.6642,23.7794,254,22.0389,75,52.4436,1.43011

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,ORB,AKAZE,59.3066,29.0705,92,57.0723,NA,88.3771,
1,ORB,AKAZE,5.75692,29.1863,102,57.2273,42,34.9432,1.20195
2,ORB,AKAZE,5.87385,31.6604,106,56.4948,45,37.5342,1.19891
3,ORB,AKAZE,5.94483,30.63,113,55.1436,34,36.5748,0.929602
4,ORB,AKAZE,5.80289,30.0541,109,56.7442,48,35.857,1.33865
5,ORB,AKAZE,5.73618,30.6034,125,56.6367,45,36.3396,1.23832
6,ORB,AKAZE,6.15635,31.3017,130,56.7683,54,37.4581,1.44161
7,ORB,AKAZE,6.90167,35.114,129,55.4296,53,42.0156,1.26144
8,ORB,AKAZE,6.03805,36.5743,127,54.6723,51,42.6123,1.19684
9,ORB,AKAZE,6.31381,31.9992,128,54.3885,55,38.313,1.43554

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,AKAZE,AKAZE,43.4766,16.2855,166,7.72918,NA,59.7621,
1,AKAZE,AKAZE,41.7416,16.689,157,7.49021,94,58.4306,1.60875
2,AKAZE,AKAZE,40.8761,19.1424,161,7.45212,95,60.0185,1.58285
3,AKAZE,AKAZE,40.7332,17.4132,155,7.57523,88,58.1464,1.51342
4,AKAZE,AKAZE,45.1459,17.2187,163,7.73319,86,62.3647,1.37899
5,AKAZE,AKAZE,39.5116,16.7575,164,7.68804,86,56.2691,1.52837
6,AKAZE,AKAZE,43.9867,18.7805,173,7.73879,98,62.7672,1.56133
7,AKAZE,AKAZE,42.5214,16.6101,175,7.82613,101,59.1314,1.70806
8,AKAZE,AKAZE,40.5269,16.8118,177,7.81556,117,57.3388,2.0405
9,AKAZE,AKAZE,40.3951,17.7455,179,7.88576,114,58.1407,1.96076


imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,HARRIS,SIFT,14.0716,29.5988,17,6,NA,43.6704,
1,HARRIS,SIFT,9.85406,25.4829,14,6,11,35.3369,0.311289
2,HARRIS,SIFT,8.26499,25.6732,18,6,9,33.9382,0.265188
3,HARRIS,SIFT,8.27937,25.471,21,6,13,33.7504,0.385181
4,HARRIS,SIFT,8.20798,25.4614,26,6,14,33.6694,0.415808
5,HARRIS,SIFT,15.1923,26.7922,43,6,13,41.9845,0.309638
6,HARRIS,SIFT,8.38105,25.4685,18,6,18,33.8496,0.531764
7,HARRIS,SIFT,8.85396,25.5372,31,6,10,34.3912,0.290772
8,HARRIS,SIFT,8.1889,25.3055,26,6,17,33.4944,0.507548
9,HARRIS,SIFT,10.5643,25.6041,34,6,18,36.1684,0.497672

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,SHITOMASI,SIFT,8.03163,26.1195,125,4,NA,34.1511,
1,SHITOMASI,SIFT,8.323,25.862,118,4,66,34.185,1.93067
2,SHITOMASI,SIFT,8.30663,25.9619,123,4,66,34.2686,1.92596
3,SHITOMASI,SIFT,8.20133,26.1428,120,4,64,34.3441,1.86349
4,SHITOMASI,SIFT,7.81944,25.8557,120,4,63,33.6752,1.87081
5,SHITOMASI,SIFT,8.14486,25.5855,113,4,62,33.7304,1.83811
6,SHITOMASI,SIFT,7.87419,25.8589,114,4,64,33.7331,1.89725
7,SHITOMASI,SIFT,8.18342,26.0382,123,4,61,34.2217,1.7825
8,SHITOMASI,SIFT,7.94714,25.8053,111,4,65,33.7524,1.92579
9,SHITOMASI,SIFT,8.13522,25.9764,112,4,63,34.1116,1.84688

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,SIFT,SIFT,73.0658,26.6859,138,4.98471,NA,99.7517,
1,SIFT,SIFT,75.0481,29.7258,132,5.0898,59,104.774,0.563117
2,SIFT,SIFT,75.0626,29.3598,124,4.93927,63,104.422,0.603319
3,SIFT,SIFT,75.7297,30.0616,137,4.73122,54,105.791,0.510439
4,SIFT,SIFT,76.0337,31.4244,134,4.71959,64,107.458,0.595581
5,SIFT,SIFT,74.9926,28.8839,140,4.68397,51,103.876,0.490968
6,SIFT,SIFT,76.5647,29.6966,137,5.40797,50,106.261,0.470538
7,SIFT,SIFT,76.1079,29.2466,148,4.62187,47,105.355,0.446113
8,SIFT,SIFT,75.6897,30.4739,159,5.51997,53,106.164,0.49923
9,SIFT,SIFT,75.5101,30.1083,137,5.6251,65,105.618,0.615423

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,FAST,SIFT,0.598921,27.8775,149,7,NA,28.4765,
1,FAST,SIFT,0.574229,26.8163,152,7,64,27.3905,2.33657
2,FAST,SIFT,0.570056,26.883,150,7,80,27.4531,2.91406
3,FAST,SIFT,0.586868,26.7646,155,7,65,27.3515,2.37647
4,FAST,SIFT,0.567922,26.7831,149,7,79,27.351,2.88837
5,FAST,SIFT,0.565288,26.5383,149,7,61,27.1036,2.25062
6,FAST,SIFT,0.574408,26.6725,156,7,76,27.2469,2.78931
7,FAST,SIFT,0.566018,26.582,150,7,83,27.148,3.05731
8,FAST,SIFT,0.619658,26.9358,138,7,77,27.5555,2.79436
9,FAST,SIFT,0.585731,27.0375,143,7,82,27.6232,2.96852

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,BRISK,SIFT,28.6669,27.1646,264,21.5492,NA,55.8315,
1,BRISK,SIFT,28.525,27.4885,282,21.7853,114,56.0135,2.03522
2,BRISK,SIFT,28.6904,27.1511,282,21.6509,121,55.8415,2.16685
3,BRISK,SIFT,28.2271,27.2741,277,20.3583,113,55.5012,2.03599
4,BRISK,SIFT,28.2176,27.1779,297,22.5911,118,55.3955,2.13014
5,BRISK,SIFT,28.2604,27.198,279,22.9442,103,55.4584,1.85725
6,BRISK,SIFT,28.7219,27.3837,289,21.8014,129,56.1056,2.29923
7,BRISK,SIFT,28.5046,32.0682,272,22.1472,135,60.5729,2.22872
8,BRISK,SIFT,28.163,27.1566,266,22.5558,129,55.3196,2.3319
9,BRISK,SIFT,28.4444,27.4697,254,22.0389,131,55.9141,2.34288

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,ORB,SIFT,61.2225,27.5069,92,57.0723,NA,88.7294,
1,ORB,SIFT,5.57299,27.3055,102,57.2273,39,32.8785,1.18619
2,ORB,SIFT,5.65509,27.1796,106,56.4948,33,32.8347,1.00503
3,ORB,SIFT,8.04692,26.3825,113,55.1436,37,34.4294,1.07466
4,ORB,SIFT,5.72127,26.8901,109,56.7442,40,32.6114,1.22657
5,ORB,SIFT,5.8938,27.1216,125,56.6367,33,33.0154,0.999534
6,ORB,SIFT,5.6423,27.0982,130,56.7683,40,32.7405,1.22173
7,ORB,SIFT,5.59502,26.9394,129,55.4296,41,32.5344,1.2602
8,ORB,SIFT,5.69438,27.0777,127,54.6723,39,32.7721,1.19004
9,ORB,SIFT,5.74337,27.0309,128,54.3885,44,32.7743,1.34252

imageIndex,detectorType,descriptorType,detectorTime(in ms),descriptorTime(in ms),detectectedKeypoints,avg neighborood size,matchedKeypoints,totalTime(in ms),matches/ms,
0,AKAZE,SIFT,41.1565,26.7426,166,7.72918,NA,67.8991,
1,AKAZE,SIFT,37.4585,26.8033,157,7.49021,103,64.2619,1.60282
2,AKAZE,SIFT,36.9436,26.7095,161,7.45212,105,63.6531,1.64957
3,AKAZE,SIFT,38.2794,26.9182,155,7.57523,93,65.1977,1.42643
4,AKAZE,SIFT,38.4624,26.8484,163,7.73319,99,65.3108,1.51583
5,AKAZE,SIFT,36.7187,26.8919,164,7.68804,97,63.6107,1.5249
6,AKAZE,SIFT,37.7036,26.8854,173,7.73879,115,64.589,1.78049
7,AKAZE,SIFT,37.0647,28.0302,175,7.82613,126,65.095,1.93563
8,AKAZE,SIFT,37.7686,27.2508,177,7.81556,118,65.0195,1.81484
9,AKAZE,SIFT,40.5772,28.5555,179,7.88576,117,69.1326,1.6924


